configuration,n_ensembles,n_walkers,axis_walks,delta_ms,Delta_ms,b_s_mm2,n_cellular_entries,se_min,se_q05,se_q25,se_median,se_q75,se_q95,se_max,se_mean
"40 x 100,000 (current)",40,100000,12000000,15.0,40.0,10000.0,24,0.00011894657795174973,0.0001332186482646493,0.00016260278684882267,0.00022359850332752209,0.0002764261354441208,0.0021290237398144986,0.003415471161531834,0.0004939401693369387
"40 x 100,000 (current)",40,100000,12000000,15.0,40.0,10500.0,24,8.751781656892169e-05,0.0001425573383465306,0.00017224862842575678,0.00021498571805088443,0.0002716478556168402,0.002350881190843481,0.003520098703275158,0.0005402126329969246
"40 x 100,000 (current)",40,100000,12000000,15.0,40.0,11000.0,24,5.9207206330050265e-05,0.00015283339167908842,0.0001776638052613985,0.0002119492232226212,0.000268081833227635,0.00234678980153609,0.0036310198605877244,0.0005631466771639371
"40 x 100,000 (current)",40,100000,12000000,15.0,40.0,11500.0,24,4.823523820794209e-05,0.0001503486957844791,0.00016997537726337885,0.00021805855884586052,0.00026647186583566814,0.002206107454882775,0.0037346976391808245,0.0005636779839985175
"40 x 100,000 (current)",40,100000,12000000,15.0,40.0,12000.0,24,6.769708584324413e-05,0.0001310999242854397,0.0001720107332711318,0.00022577936716175936,0.0002695593941144082,0.0019600454527563213,0.0038201543996948073,0.0005434809735033093
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,500.0,24,9.599443785441279e-05,0.00012511600004566197,0.000138624179265969,0.00015984154059261446,0.00019363700285221676,0.00024157111497234268,0.0002479550950269391,0.00016929275088035616
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,1000.0,24,0.00014394865019201202,0.00015570440385876674,0.0001764646313522484,0.00019997164578625207,0.00024834021880401315,0.0019206205885297224,0.002327784898590732,0.0004342209502927405
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,1500.0,24,0.00012903317069732644,0.0001615336754145844,0.00018861813093641326,0.00021785005575517832,0.000262146918841918,0.002762849229758345,0.0032322260083711275,0.0005489053575369631
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,2000.0,24,0.00011681079319089148,0.00014018644402665384,0.000193762954596995,0.00022440267109847438,0.0002530648166980866,0.0030736481928606645,0.0037763991593351637,0.0005896072513467451
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,2500.0,24,0.00011933331073048957,0.00014157532853625366,0.00020066366238365442,0.00021814839846142066,0.00026705015457567486,0.0030830691518090748,0.004160493860925346,0.0006340541035786252
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,3000.0,24,0.0001306739960160448,0.00014480054201109122,0.0002070672980106033,0.0002269858413925145,0.0002668563641506545,0.0028982124440251173,0.004233283452588398,0.0007366677784874744
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,3500.0,24,0.0001422776033678601,0.00014520923489544474,0.000205380065977239,0.00024865399541106894,0.0002628545506185019,0.0025836461324086177,0.003990893830253688,0.0007375412789714398
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,4000.0,24,0.00013800565093286064,0.00014652896988518043,0.0002061929497745239,0.0002445853811310609,0.0004578221574567846,0.002396368995072104,0.0035893292283612687,0.0007021036562595836
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,4500.0,24,0.00012742686280031604,0.0001479188502858576,0.00020738920549721998,0.00024577952351632166,0.000416442128923305,0.0022235062938877168,0.0032232326394778985,0.0005986354562569858
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,5000.0,24,0.00012352606396895329,0.00014269817498446872,0.00020760682382323908,0.0002451836256523449,0.0002727203751722292,0.0020946711704457593,0.0030040060523538574,0.0005358581153355298
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,5500.0,24,0.00013251825302508323,0.00013755589547594064,0.00019946779068870547,0.0002303679620767872,0.00026229419705529915,0.0020148026119717203,0.002922400104425621,0.00045984039317825513
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,6000.0,24,0.00013596385585215484,0.0001453023063014491,0.00017064949440454686,0.00022237854417415253,0.00025025220562750706,0.002010133967556654,0.0029074579438758577,0.00043809318786890123
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,6500.0,24,0.00013266247803229495,0.00013794830347222932,0.00016587251020760637,0.0002094188864789067,0.00024058020061290964,0.002048761853020653,0.0028889907938563883,0.00041786809218514396
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,7000.0,24,0.00013190555853482834,0.0001413927165739186,0.00016344693831938249,0.00019271851255412738,0.00022875527813715158,0.002078065668960254,0.0028153121144456287,0.00039443195444928544
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,7500.0,24,0.00013786401627004474,0.0001385966526972136,0.00016009324847895872,0.00018914010000790424,0.0002200592778226655,0.002141723166408208,0.0026531310157282694,0.00038679044150093344
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,8000.0,24,0.00013244542416057247,0.0001385604002930643,0.00015376521185958488,0.00018821051783052218,0.00022957204046287824,0.002070598323893836,0.002480300662710887,0.00037388033857314553
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,8500.0,24,0.00013719940164334078,0.0001392575784301659,0.00015077385098757426,0.00018273708719768943,0.00024199852163898903,0.001756421847966629,0.0024114718407743695,0.00035515185297951287
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,9000.0,24,0.00013897797555326792,0.00014233492581270716,0.00014759891143871902,0.0001749535048697339,0.00023700163397115121,0.001363960305646938,0.0022548580230613,0.00033038775877533674
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,9500.0,24,0.00012825391901081408,0.00013533540290828835,0.00015471196965403076,0.00018143250377022102,0.00022963407443471375,0.0009615006408745806,0.0019996090589699915,0.00033554968178260377
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,10000.0,24,0.00011152387024349557,0.0001320718992938435,0.0001606816700281064,0.00019190282980542477,0.00022967557615766196,0.001278193621378691,0.0016205633919339317,0.0003159058909094461
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,10500.0,24,9.767303799333633e-05,0.00012488695381179828,0.00016508033211514077,0.0002003715781765332,0.00023437950963720781,0.0009164728648255631,0.0016786434617905082,0.0002907718875860539
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,11000.0,24,9.402219675637714e-05,0.00012005324876332153,0.00016551394523119106,0.00019580779702020552,0.00024801974928774886,0.0007215433388067262,0.0018348969693188944,0.0002898899678890979
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,11500.0,24,0.00010536528298209653,0.00012076680457676269,0.00016147954251270172,0.0001949219867046277,0.0002517208805586252,0.0010536356404935517,0.0019002241834513622,0.00031093889465013866
"40 x 100,000 (current)",40,100000,12000000,20.0,50.0,12000.0,24,0.00012523484520874466,0.0001271092730031132,0.00015996963862864838,0.0002007854449155466,0.0002568114653129138,0.0013184026100661612,0.0018918708566665662,0.00032567304226968126
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,500.0,24,0.00011700453780617695,0.00011852458885014561,0.00013985625814085488,0.0001565179853679622,0.00018450391416272938,0.00022798751758083095,0.00025090411732572946,0.00016307409697461782
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,1000.0,24,0.00013545750879332856,0.00015765807421303345,0.00018402154095539225,0.00020375478234947747,0.00022339635481714604,0.00195177123619417,0.0030789006435143515,0.00040565053423096575
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,1500.0,24,0.00014294238133971354,0.0001499368133359818,0.0001875536446888723,0.00020832604761236508,0.00023930322196996794,0.0029870114076389013,0.004007534667621072,0.0005463813418305207
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,2000.0,24,0.0001126041069730494,0.00015159359624533124,0.0001796864494268694,0.00021688727290086892,0.00023343119043802893,0.0032107728726413856,0.00419566993612204,0.0005875152445183257
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,2500.0,24,0.0001248255831578666,0.00013130197263397307,0.00017106098811345513,0.00021949065166094095,0.00024684119372225035,0.0030214573746672694,0.004005152295454964,0.0005733252341055912
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,3000.0,24,9.905289902025101e-05,0.00013044484163874398,0.0001727753627661541,0.00022140467841372344,0.00025574665257846663,0.002673138483068491,0.003646044774580032,0.0005410420258377065
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,3500.0,24,9.892341558220557e-05,0.00012803465196896765,0.0001869816726835448,0.00022796378116388057,0.0002579313208185927,0.0022317323734003768,0.003255989608675278,0.0005267750270394147
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,4000.0,24,0.00011870583949136821,0.00013547301849986459,0.0001756021830386149,0.00022101376041746334,0.00027803537647597,0.0016620830279267956,0.0028849306181525517,0.00045017260883227695
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,4500.0,24,0.0001313372753252849,0.00014048565955662634,0.00017272090920186013,0.00021803486738207587,0.00027519618361569574,0.0009035684948741064,0.0025174240665869494,0.00034985312465558356
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,5000.0,24,9.955073481800597e-05,0.00014415880476045483,0.0001681872984711344,0.00021479103932003576,0.000264335651971683,0.00041796964126041155,0.0020922442810950344,0.000294031888341798
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,5500.0,24,9.0739198578813e-05,0.00013518959452928428,0.00017249830690193132,0.00020996509246842116,0.00025358054485469895,0.00028031327693384307,0.001498919051933537,0.00025806163221573367
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,6000.0,24,9.973114648631792e-05,0.00012730346824711548,0.00017342146929637416,0.0002031802787924474,0.0002368075222171548,0.00028560993442717543,0.0002884714553577215,0.0002048278912814898
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,6500.0,24,0.00011228655378474247,0.00012187902690267231,0.00017656640222280342,0.00019930192848066587,0.0002350550981864476,0.0002738414800245757,0.001326390900091194,0.00024542303517237563
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,7000.0,24,0.00011893961709579365,0.00012139682189597439,0.00016647912208369784,0.00019699231227698823,0.0002487993521927067,0.00026901299885157416,0.0018567678192140057,0.0002652776941656985
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,7500.0,24,0.00012086461291956235,0.00012476871393037305,0.00015296417572619535,0.00018239615549908538,0.0002436228190341841,0.00026890985243827037,0.002101812538834076,0.00027328515591173156
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,8000.0,24,0.0001243627367491505,0.00012803199310588908,0.0001546135521886247,0.00018683107318034448,0.00023922787611595588,0.0002720884652328481,0.0020584152269512686,0.00026953382791637865
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,8500.0,24,0.00011811296682400779,0.00011981812225597479,0.0001575470539934407,0.00018360555357341954,0.00023854035861762903,0.0002751037532273505,0.001699759314090099,0.00025310261174840834
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,9000.0,24,0.0001062208880834713,0.00011014773406869724,0.00015411855593931711,0.00018650222724538333,0.00024126147201518802,0.0002768109751032918,0.0008281193474735599,0.00021561414009373591
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,9500.0,24,9.241179703126859e-05,0.00010074355847102113,0.00015954867583537995,0.00019522435123390833,0.000235011551551939,0.0002676940282699255,0.00028332259190524863,0.00019119662093889343
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,10000.0,24,8.115983083824705e-05,0.00010007355226752154,0.00016052727296722686,0.00019237563665594826,0.0002353603949682964,0.00025754695486178593,0.0002814814621782319,0.000188735439696317
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,10500.0,24,7.795099311363286e-05,0.00010231735194908235,0.0001576251397900058,0.00018072187567604977,0.0002256153978723418,0.00025974508647234635,0.0002757486086323515,0.0001860964722137259
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,11000.0,24,8.208331090947795e-05,0.00010201874918442166,0.0001461673445821785,0.00018188146444465808,0.00022928608712555217,0.0002649135312267862,0.0002667082688295222,0.00018351466426562926
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,11500.0,24,9.08090933156168e-05,9.569000922617476e-05,0.00013129691065248315,0.0001724217096793546,0.00022821190331136687,0.00025523675156650027,0.00027259403655738903,0.0001813072241398741
"40 x 100,000 (current)",40,100000,12000000,25.0,60.0,12000.0,24,8.352967194987135e-05,0.0001023159012082563,0.00013505856614767428,0.00018008948115327063,0.00022478385866439522,0.0002469116886471033,0.0002791782340575948,0.00017990496826150086
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,500.0,24,0.00010830218105254272,0.00011647650720550924,0.00015384431915595238,0.0001903047126298162,0.00020300722905640812,0.00022868136031176285,0.00024439768418837787,0.00017958423116740105
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,1000.0,24,0.00013091555144001724,0.00015437658773019076,0.0001831748762797613,0.00020719519028465443,0.00023567791489619548,0.00027331409285311726,0.002859763965534344,0.00031869392311595433
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,1500.0,24,9.741518785397386e-05,0.00013074600251411928,0.0001805904257243777,0.00021054378196220435,0.0002642400303718298,0.0006284576212431003,0.0033528171711566276,0.0003578109458516676
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,2000.0,24,8.216637596924213e-05,0.0001146984656797031,0.00015001219423889256,0.00021916863582187242,0.0002545529521133968,0.001163175837284109,0.003038670028278616,0.0003643623379756442
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,2500.0,24,8.337590283890878e-05,0.00010471222543282826,0.0001470263873144369,0.00021472824942741066,0.00023968240703119454,0.0010467485042867039,0.0025200568538368945,0.0003465129193641462
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,3000.0,24,0.0001137322254166437,0.00011875865015604355,0.0001461888419216896,0.00020215709240758246,0.00022836216328373885,0.0009105626098554235,0.0019629253302933295,0.0002990181806793746
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,3500.0,24,0.00011674479867332563,0.00012688560762029387,0.00015711239156720804,0.00020622549129502976,0.00022890898818634647,0.00028065783430915493,0.0014017336292084482,0.00024570991995730704
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,4000.0,24,0.00011312098511795007,0.00012137771842768206,0.00016395621451608083,0.00021083954555614837,0.000234382671340932,0.0002596780175918289,0.0009002027357793642,0.00022494299050137707
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,4500.0,24,0.00010276976472620096,0.000109729579637354,0.00016189309353921918,0.00021042446457047325,0.0002337724330680255,0.00027072217848854365,0.0006720036835768014,0.00021424327829229852
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,5000.0,24,9.877595806277526e-05,0.00010298478334843865,0.00016769223363079144,0.00020518035904320238,0.00022143288079295626,0.00028265709956677135,0.0009004160905196445,0.00022149906856301768
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,5500.0,24,9.632520036209985e-05,0.00010241151976781614,0.00017139240314236885,0.00019587412977265954,0.00022360321234607029,0.0002838848075633174,0.0012995490402647712,0.00023518937459663923
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,6000.0,24,9.381128334702549e-05,0.00011119967507668238,0.00016428132002881956,0.0001894468024455725,0.00021739577891342275,0.0002758637903398382,0.001678671635329854,0.0002478351319119973
"40 x 100,000 (current)",40,100000,12000000,30.0,80.0,6500.0,24,0.00010628263922352356,0.00012328200844813317,0.00016398965194521813,0.0001836196277912523,0.00021974899056564792,0.00026221563874307297,0.001979043678085149,0.00025763521045254074
